Letter,Table_Name,PK_Column_Count,Status,Error,Processing_Time
M,MPM_ATTRIB_PROV,1,Success,,2.158101
M,MPM_ATTRIB_REGISTRY,2,Success,,2.033236
M,MPPS_EXPOSED_AREA,1,Success,,1.859219
M,MPPS_EXPO_DOSE_SEQ,1,Success,,3.062495
M,MPPS_FILT_MTL_RM,1,Success,,2.032316
M,MPPS_NONSEQ_DATA,1,Success,,2.216058
M,MRG_INV_INVAS_CARC,1,Success,,2.021651
M,MRG_IVLV_TMR,1,Success,,1.951312
M,MRG_IVLV_TMR_2,1,Success,,1.920525
M,MRG_POSITIVE_DCIS,1,Success,,1.986732
M,MRG_POS_INV_CARC,1,Success,,1.929706
M,MSG_ROUTING_PAT_ENC,3,Success,,1.989601
M,MSG_TXT,1,Success,,1.905136
M,MSP_COB_STATUS,1,Success,,1.945093
M,MSP_CVGTP_B4MED,1,Success,,1.986804
M,MSP_CVGTP_LACKING,1,Success,,2.44975
M,MULT_DISC_DX,0,No Data,,1.891593
M,MYC_APPT_QNR_DATA,3,Success,,2.398318
M,MYC_CONVO,5,Success,,2.549969
M,MYC_CONVO_ABT_ACCOUNTS,2,Success,,2.052201
M,MYC_CONVO_ABT_CLAIMS,2,Success,,1.954188
M,MYC_CONVO_ABT_COVERAGES,2,Success,,2.03264
M,MYC_CONVO_ABT_CUST_SVC,1,Success,,1.943299
M,MYC_CONVO_ABT_ESTIMATES,2,Success,,2.013208
M,MYC_CONVO_ABT_FIN_ASST,2,Success,,1.89796
M,MYC_CONVO_ABT_MEDICATIONS,1,Success,,1.855304
M,MYC_CONVO_ABT_MED_ADVICE,1,Success,,1.942161
M,MYC_CONVO_ABT_PAT_ENC,2,Success,,1.886504
M,MYC_CONVO_ABT_REFERRALS,4,Success,,2.05131
M,MYC_CONVO_ABT_RSLT_ORDERS,2,Success,,1.902373
M,MYC_CONVO_ABT_RX_ORDER,2,Success,,1.867051
M,MYC_CONVO_AUDIENCE,2,Success,,2.701028
M,MYC_CONVO_ENCS,2,Success,,1.896571
M,MYC_CONVO_EXPORT_AUDIT,2,Success,,1.996935
M,MYC_CONVO_FUTURE_MSGS,2,Success,,1.970473
M,MYC_CONVO_MSGS,2,Success,,2.050955
M,MYC_CONVO_USERS,2,Success,,1.967846
M,MYC_CONVO_VIEWERS,2,Success,,1.903109
M,MYC_DISPLAY_FB_QUESTION,3,Success,,2.147346
M,MYC_FEEDBACK_QNR_DATA,4,Success,,2.462045
M,MYC_LAST_VIEWED_BY,2,Success,,1.874656
M,MYC_LETTER_RELEASE,2,Success,,2.038923
M,MYC_LQL_SCORE_HDR,1,Success,,1.92641
M,MYC_LQL_SCORE_RNG,1,Success,,2.045705
M,MYC_MESG,24,Success,,5.324169
M,MYC_MESG_ADL_QTNS,3,Success,,2.385938
M,MYC_MESG_ALC_DPW,1,Success,,2.026725
M,MYC_MESG_ALC_QTNS,3,Success,,2.29028
M,MYC_MESG_ATTACH,2,Success,,1.91145
M,MYC_MESG_CHILD,2,Success,,1.98838
M,MYC_MESG_CNCL_RSN,1,Success,,1.94818
M,MYC_MESG_DRG_QTNS,3,Success,,2.410272
M,MYC_MESG_DRG_TYPES,1,Success,,2.049752
M,MYC_MESG_FM_TOPIC,3,Success,,2.385462
M,MYC_MESG_MED_QTNS,2,Success,,2.255522
M,MYC_MESG_ORD_ITEMS,2,Success,,2.122908
M,MYC_MESG_QUESR,2,Success,,1.954089
M,MYC_MESG_QUESR_ANS,2,Success,,1.919443
M,MYC_MESG_QUESR_SRC,1,Success,,2.065157
M,MYC_MESG_RCP_STAFF,2,Success,,2.027243
M,MYC_MESG_RECIPIENTS_OUT,2,Success,,2.076205
M,MYC_MESG_RTF_TEXT,1,Success,,1.943727
M,MYC_MESG_SEX_BCP,1,Success,,2.119425
M,MYC_MESG_SEX_PRTNR,1,Success,,2.036287
M,MYC_MESG_SEX_QTNS,3,Success,,2.547923
M,MYC_MESG_SUBQ_TYPE,1,Success,,2.125195
M,MYC_MESG_SURG_QTNS,2,Success,,2.156336
M,MYC_MESG_TASK,3,Success,,2.137702
M,MYC_MESG_TOB_QTNS,3,Success,,3.067968
M,MYC_MESG_TOB_TYPES,1,Success,,2.029437
M,MYC_MESG_TOPC_DATA,2,Success,,2.292395
M,MYC_MESG_TRANS_INF,1,Success,,1.980053
M,MYC_MESG_VIEWERS,2,Success,,2.091298
M,MYC_PATIENT,2,Success,,1.940224
M,MYC_PATIENT_2,2,Success,,2.04405
M,MYC_PAT_NTE_AUD,3,Success,,2.068918
M,MYC_PLAN_SELF_SIGNUP_STAT,3,Success,,2.216029
M,MYC_USER_VIEWED_ALERT,2,Success,,2.257898
M,MYC_WMG_AUDIT,2,Success,,2.097158
M,MYELD_MYELODYSPLS,1,Success,,1.916198
N,NAMES,1,Success,,2.325428
N,NAMES_STATIC,0,No Data,,2.229731
N,NARR_STAFF_LIST,4,Success,,2.958106
N,NASAL_CAV_AND_PARA,1,Success,,7.927069
N,NATIONALITY,1,Success,,2.022702
N,NATIVE_VISCERA_RESECT,1,Success,,2.060518
N,NAV_ACTORD_AUD_TRL,2,Success,,2.941391
N,NCDR_AFIBV2_DEMOGRAPHICS,2,Success,,2.279555
N,NCDR_EPDIV3_DEMOGRAPHICS,2,Success,,2.163724
N,NCDR_EPDIV3_FELLOWS_TRAIN,1,Success,,1.965202
N,NCDR_EPDIV3_LAB_VISITS,1,Success,,2.24932
N,NEPHROLOGY_COMORB_COND,1,Success,,2.256511
N,NEPHROLOGY_INFO,1,Success,,3.320422
N,NEPH_MODALITY_EPISODE,2,Success,,2.027141
N,NEPH_TREATMENT_DAYS,1,Success,,1.973928
N,NEPH_TREATMENT_HISTORY,2,Success,,2.391619
N,NEPH_TREATMENT_HX_AUDIT,2,Success,,2.350985
N,NESTED_FORM_COMPONENT,0,No Data,,1.838501
N,NESTED_FORM_COMPONENT_VER,0,No Data,,2.05671
N,NEUROBLASTOMA,1,Success,,5.037055
N,NEUROFIBROMA,1,Success,,1.96633
N,NEW_CP_PAT_NOTIF_LOG,3,Success,,1.990977
N,NHSN_CLIP_ABSTNS,4,Success,,4.472995
N,NHSN_DEFINITION,0,No Data,,1.974512
N,NHSN_PEDVAE_SPEC_CLIN_EVT,1,Success,,2.123264
N,NHSN_PROC_ABSTNS,5,Success,,4.30075
N,NON_HODGKIN_LYMPH,1,Success,,3.845173
N,NON_PATH_FIND,1,Success,,1.989014
N,NON_PATH_HORM_PR,1,Success,,2.073477
N,NOTES_ACCT,3,Success,,2.216181
N,NOTES_HISTORY_LOG,2,Success,,2.210514
N,NOTES_LAB,1,Success,,2.040909
N,NOTES_LINK_ORD_TXN,2,Success,,1.932239
N,NOTES_MC_NMM,3,Success,,2.12225
N,NOTES_PROC_ORDERS,2,Success,,2.102211
N,NOTES_PROC_PRE_DX,1,Success,,1.988272
N,NOTES_PROC_PROCS,1,Success,,1.97086
N,NOTES_PROC_PST_DX,1,Success,,1.947864
N,NOTES_TRANS_AUTH,2,Success,,2.524159
N,NOTES_TRANS_IB,1,Success,,1.928601
N,NOTE_AMBIENT_SECTIONS,1,Success,,2.052579
N,NOTE_ATTACHED_IMG,2,Success,,1.974626
N,NOTE_CONTENT_INFO,2,Success,,2.108819
N,NOTE_COPY_TRACKING,1,Success,,1.999628
N,NOTE_DENT_PROCS,2,Success,,2.012888
N,NOTE_EDIT_TRAIL,1,Success,,2.080811
N,NOTE_ENC_INFO,13,Success,,6.440556
N,NOTE_ENC_INFO_2,3,Success,,2.590858
N,NOTE_ENC_SUMMARY,2,Success,,1.996768
N,NOTE_EXT_REL_ORD,2,Success,,2.096931
N,NOTE_EXT_REL_PREDX,2,Success,,2.144487
N,NOTE_EXT_REL_PROB,2,Success,,2.147394
N,NOTE_EXT_REL_PROC,2,Success,,2.0773
N,NOTE_EXT_REL_PSTDX,2,Success,,2.041515
N,NOTE_EXT_SIGNERS,2,Success,,2.371975
N,NOTE_EXT_WRN_TYP,2,Success,,2.049387
N,NOTE_FREE_TEXT,1,Success,,1.929871
N,NOTE_RESEARCH_LINK,2,Success,,2.140976
N,NOTE_RESEARCH_LINK_HX,3,Success,,2.251579
N,NOTE_SMARTBLOCK_ATTR,2,Success,,2.055777
N,NOTE_SMARTSECTION_IDS,2,Success,,1.974969
N,NPRGNC_REST_PP,1,Success,,2.131584
N,NPRGNC_REST_PP_2,1,Success,,1.92946
N,NPRGNC_REST_PRST,1,Success,,2.107945
N,NPRGNC_RT_PRST_2,1,Success,,2.044923
N,NP_REL_ORDER_INFO,2,Success,,2.085845
N,NRC_RESP_CLASS,1,Success,,1.939529
N,NSQIP_ADDL_ANES_TYPES,1,Success,,2.02337
N,NSQIP_CDIFF_NEGATIVE_TEST,1,Success,,2.094327
N,NSQIP_CDIFF_POSITIVE_TEST,1,Success,,2.144673
N,NSQIP_CONCUR_PROCS,1,Success,,2.036459
N,NSQIP_CONTACT_METHODS,1,Success,,1.99627
N,NSQIP_DISCHG_COMMENTS,1,Success,,1.977077
N,NSQIP_ER_COMMENTS,1,Success,,2.066617
N,NSQIP_FIRST_REOP_CPT,1,Success,,2.086174
N,NSQIP_FIRST_REOP_ICD10,1,Success,,1.994685
N,NSQIP_FIRST_REOP_ICD9,1,Success,,1.999504
N,NSQIP_FOLLOWUP_PAT_CNCT,1,Success,,3.126884
N,NSQIP_IMMUNOSUP_USE,1,Success,,2.017346
N,NSQIP_INFO,5,Success,,9.947442
N,NSQIP_INFO_2,1,Success,,7.192948
N,NSQIP_OPERATIVE_APPROACH,1,Success,,2.130873
N,NSQIP_OPIOIDS_DISCHARGE,1,Success,,3.429275
N,NSQIP_OPIOID_DIS_RECS,2,Success,,1.995578
N,NSQIP_OTHER_PROCS,1,Success,,1.998112
N,NSQIP_PAT_CNCT_NOTES,1,Success,,1.965081
N,NSQIP_PAT_CONTACT_RECS,2,Success,,2.019171
N,NSQIP_POST_COMMENTS,1,Success,,2.051316
N,NSQIP_POST_OCCURRENCE,1,Success,,3.885014
N,NSQIP_POST_OCCUR_RECS,2,Success,,2.00326
N,NSQIP_PREOP_LABS,1,Success,,2.375985
N,NSQIP_RACES,1,Success,,2.047437
N,NSQIP_READMISSION,1,Success,,3.869898
N,NSQIP_READMISSION_RECS,2,Success,,1.943129
N,NSQIP_RETURN_COMMENTS,1,Success,,1.958075
N,NSQIP_RETURN_DX_COMMENTS,1,Success,,2.301034
N,NSQIP_RETURN_ICD10_CODES,1,Success,,1.964127
N,NSQIP_RETURN_PROC_CODES,1,Success,,1.960196
N,NSQIP_RETURN_RECS,2,Success,,1.930527
N,NSQIP_RETURN_TO_OR,1,Success,,3.096263
N,NSQIP_SECOND_REOP_CPT,1,Success,,2.124195
N,NSQIP_SECOND_REOP_ICD10,1,Success,,2.176376
N,NSQIP_SECOND_REOP_ICD9,1,Success,,2.027889
N,NSQIP_SMOKER_TYPE,1,Success,,2.019914
N,NTP_IDENTIFIERS,1,Success,,1.962394
N,NURSING_NOTES,1,Success,,2.067086
O,OBGYN_STAT,2,Success,,2.204598
O,OBSERVATION_METHOD_ID,1,Success,,2.159607
O,OBS_MTHD_ID,1,Success,,2.017533
O,OB_CSECT_COMMENTS,1,Success,,1.871587
O,OB_CSECT_IND_CS,1,Success,,1.97735
O,OB_CSECT_IND_LG,1,Success,,1.952784
O,OB_DEL_AUGMENT_RSN,1,Success,,2.007803
O,OB_DEL_CSECT_RSN,1,Success,,2.02195
O,OB_DEL_EPISIO_RSN,1,Success,,1.965356
O,OB_DEL_ETHNIC_BACKGROUND,1,Success,,2.100843
O,OB_DEL_FORCEPS_RSN,1,Success,,2.027344
O,OB_DEL_INDUCT_RSN,1,Success,,2.011143
O,OB_DEL_PROC,1,Success,,2.039205
O,OB_DEL_RACE,1,Success,,2.03102
O,OB_DEL_VACUUM_RSN,1,Success,,2.111144
O,OB_EPT_OBST_REV,2,Success,,2.262289
O,OB_HSB_DATING,2,Success,,3.227942
O,OB_HSB_DELIVERY,1,Success,,6.190068
O,OB_HSB_DELIVERY_2,1,Success,,2.711113
O,OB_HSB_DEL_AUGMENT,1,Success,,1.992518
O,OB_HSB_DEL_CMPLCTN,1,Success,,1.980555
O,OB_HSB_DEL_EPISIO,1,Success,,2.160724
O,OB_HSB_DEL_INDUCT,1,Success,,1.985781
O,OB_HSB_DEL_PROV,1,Success,,2.09205
O,OB_HSB_DEL_PTLABOR,1,Success,,2.143063
O,OB_HSB_DEL_REPRSUT,1,Success,,1.936644
O,OB_HSB_DEL_RIPETYP,1,Success,,2.394206
O,OB_HSB_DEL_RP_DTTM,1,Success,,1.944884
O,OB_HSB_DEL_RUPTCLR,1,Success,,2.147713
O,OB_HSB_DEL_RUPTTYP,1,Success,,2.069532
O,OB_HSB_DEL_SIGN,1,Success,,2.033451
O,OB_HSB_FLUID_ODOR,1,Success,,2.096465
O,OB_HX_COMMENT,1,Success,,2.016422
O,OB_RSN_NO_SKN_TO_SKN,1,Success,,2.029085
O,OB_SKN_TO_SKN_WITH,1,Success,,2.066945
O,OB_TOTAL,1,Success,,3.33665
O,OB_UTZ_EFW,1,Success,,3.150178
O,OCCURRENCE_CODES,1,Success,,2.527303
O,OCC_CD,1,Success,,2.283712
O,OCC_CONTEXTS,1,Success,,2.125645
O,OCC_SPAN_CD,1,Success,,2.264792
O,OCS_CODE_STATUS,5,Success,,3.027132
O,ODC_BASIC,2,Success,,2.551257
O,ODC_CTX_COMMENTS,1,Success,,2.18199
O,ODC_REC_STATUS_HX,2,Success,,2.351456
O,ODC_USER_CTX_OWNER,1,Success,,2.228482
O,OFFLINE_DOC_ALT_CSN,2,Success,,2.254054
O,OFFLINE_DOC_CHECKS,2,Success,,2.251646
O,OFFLINE_DOC_COL_DTTM,2,Success,,2.35813
O,OFFLINE_DOC_DISP_DETAILS,2,Success,,2.228603
O,OFFLINE_DOC_ROW_NM,2,Success,,2.240659
O,OFFLINE_DOC_TEMPLATE_NM,2,Success,,2.33347
O,OMB_ETHNICITY_MAPPING,1,Success,,2.150908
O,OMB_RACE_MAPPING,0,No Data,,2.129237
O,OMENTAL_MARGINS,1,Success,,2.285564
O,ONE_PAGER_REVIEW_COMPONS,3,Success,,2.900283
O,ONE_PAGER_REVIEW_INFO,4,Success,,2.317
O,OOC_DETAILS,1,Success,,2.39134
O,OPER_PROV_SEC_ID,2,Success,,2.255247
O,OPE_CASELOG_ADDL_INFO,3,Success,,2.6884
O,OPE_CONTACT_INFO,1,Success,,2.345541
O,OPE_INFO,3,Success,,2.438404
O,OPE_RESULTS,2,Success,,1.989529
O,OPH_EXAM_DATA,1,Success,,2.503239
O,OPH_IPROC_INFO,2,Success,,2.339729
O,OPH_IPROC_INFO_VALUE,1,Success,,2.310444
O,OPH_L_FORMS_INDEX,1,Success,,3.914709
O,OPH_L_NEG_INDEX,1,Success,,3.86738
O,OPH_R_FORMS_INDEX,1,Success,,4.119677
O,OPH_R_NEG_INDEX,1,Success,,3.985143
O,OP_CARE_PLANS,2,Success,,2.388934
O,ORDERS_COPIED_FROM,2,Success,,2.124441
O,ORDERS_ONLY_CSN,1,Success,,2.27381
O,ORDER_ADDENDUM_NOTE,2,Success,,2.23387
O,ORDER_ANATOMICAL_REGION,1,Success,,2.241057
O,ORDER_APPT_INFO,2,Success,,3.397607
O,ORDER_ATTRIBUTE,1,Success,,2.116604
O,ORDER_AUDIT_TRL,2,Success,,1.995554
O,ORDER_AUTH_COMMENTS,1,Success,,2.143789
O,ORDER_AUTH_INFO,2,Success,,2.41652
O,ORDER_AVATAR_INFO,1,Success,,2.298735
O,ORDER_CASE_PANEL_INFO,2,Success,,2.422375
O,ORDER_CHG_DXMOD_1,1,Success,,2.17232
O,ORDER_CHG_DXMOD_2,2,Success,,2.733046
O,ORDER_CMT_WITH_CANCEL,1,Success,,2.038662
O,ORDER_COMMENT,1,Success,,2.175982
O,ORDER_COND_QUESNS,1,Success,,2.16421
O,ORDER_DDX,1,Success,,2.657475
O,ORDER_DEFER_USERS,2,Success,,2.265365
O,ORDER_DEVIATION_ACTION,1,Success,,2.245574
O,ORDER_DEVIATION_INFO,2,Success,,2.294965
O,ORDER_DICOM_STUDY_INFO,1,Success,,2.066746
O,ORDER_DISP_COMMENT,1,Success,,2.015235
O,ORDER_DISP_INFO,7,Success,,8.609297
O,ORDER_DISP_INFO_2,9,Success,,7.933869
O,ORDER_DISP_INFO_3,6,Success,,3.916429
O,ORDER_DISP_MEDS,1,Success,,6.380802
O,ORDER_DISP_RECPNT_COMMENT,1,Success,,2.192162
O,ORDER_DISP_RECPNT_STREET,1,Success,,2.205533
O,ORDER_DOCUMENTS,1,Success,,2.320609
O,ORDER_DX_MED,2,Success,,2.453143
O,ORDER_DX_PROC,2,Success,,2.547992
O,ORDER_ECONSULT_RECIPIENTS,1,Success,,2.208715
O,ORDER_ED_INTERP,1,Success,,2.280777
O,ORDER_ENDO_REC_CMT_MULT,1,Success,,2.281696
O,ORDER_EQUIPMENT_INFO,3,Success,,2.683369
O,ORDER_EXCLUDE_FROM_CDS,2,Success,,2.713416
O,ORDER_FIRST_DOSE_EDU_PTR,1,Success,,2.196746
O,ORDER_HOLD_INFO,3,Success,,4.312865
O,ORDER_IMAGE_AVAIL_INFO,1,Success,,2.562481
O,ORDER_IMAGE_URL,1,Success,,2.469587
O,ORDER_IMG_DOC_BKGRND_FP,1,Success,,2.299215
O,ORDER_IMG_DOC_BKGRND_LQF,2,Success,,2.24094
O,ORDER_IMG_DOC_FILENAME,1,Success,,2.39048
O,ORDER_IMG_DOC_SIDES,1,Success,,2.393892
O,ORDER_IMPRESSION,1,Success,,2.200042
O,ORDER_INSTANTIATED,2,Success,,2.167211
O,ORDER_INSTRUCTIONS,1,Success,,2.09854
O,ORDER_LAB_COMMENTS,2,Success,,2.060072
O,ORDER_LINKED_FILMS,2,Success,,2.088926
O,ORDER_LOOKUP_REC,1,Success,,2.176227
O,ORDER_MED,16,Success,,12.041622
O,ORDER_MEDINFO,4,Success,,11.923572
O,ORDER_MEDMIXINFO,2,Success,,8.315206
O,ORDER_MED_2,4,Success,,9.065541
O,ORDER_MED_3,8,Success,,10.484407
O,ORDER_MED_4,11,Success,,9.848482
O,ORDER_MED_5,3,Success,,5.407207
O,ORDER_MED_6,5,Success,,3.437687
O,ORDER_MED_7,5,Success,,5.690623
O,ORDER_MED_ALTCSN,2,Success,,2.401409
O,ORDER_MED_MORPHINE_EQUIV,1,Success,,2.618973
O,ORDER_MED_SIG,1,Success,,2.118919
O,ORDER_MED_VITALS,1,Success,,2.482797
O,ORDER_MODALITY_TYPE,1,Success,,2.47815
O,ORDER_MYC_INFO,1,Success,,1.98917
O,ORDER_MYC_RELEASE,2,Success,,2.395225
O,ORDER_NARRATIVE,1,Success,,2.241798
O,ORDER_ORIG_RX_DX,1,Success,,3.262276
O,ORDER_PARENT_INFO,3,Success,,2.169499
O,ORDER_PATHWAY,2,Success,,3.2034
O,ORDER_PENDING,4,Success,,3.288848
O,ORDER_PERFORMABLE,1,Success,,2.577003
O,ORDER_PROC,19,Success,,6.720594
O,ORDER_PROC_2,17,Success,,8.002332
O,ORDER_PROC_3,12,Success,,5.889183
O,ORDER_PROC_4,11,Success,,5.524844
O,ORDER_PROC_5,9,Success,,11.288717
O,ORDER_PROC_6,12,Success,,6.99845
O,ORDER_PROC_7,1,Success,,2.180734
O,ORDER_PROC_CODES,1,Success,,2.055436
O,ORDER_PROC_CODE_MODS,2,Success,,2.230162
O,ORDER_RAD_ACC_NUM,1,Success,,3.250052
O,ORDER_RAD_ADDEND,1,Success,,2.650708
O,ORDER_RAD_ASMT,1,Success,,2.535808
O,ORDER_RAD_AUDIT,7,Success,,5.103795
O,ORDER_RAD_DICTATE,1,Success,,2.200107
O,ORDER_RAD_DX,1,Success,,2.134489
O,ORDER_RAD_FILMS,1,Success,,2.151092
O,ORDER_RAD_IMG_UID,1,Success,,2.158407
O,ORDER_RAD_MODS,2,Success,,2.14916
O,ORDER_RAD_OWNERS,1,Success,,2.249332
O,ORDER_RAD_PATH_RES,2,Success,,2.261164
O,ORDER_RAD_PRELIM,1,Success,,2.209689
O,ORDER_RAD_READING,1,Success,,2.35974
O,ORDER_RAD_RECPNT,1,Success,,2.493811
O,ORDER_RAD_REC_CMT,1,Success,,2.395118
O,ORDER_RAD_REC_ID,2,Success,,2.156203
O,ORDER_RAD_REPEATS,1,Success,,2.303902
O,ORDER_RAD_RES_REVI,1,Success,,2.246869
O,ORDER_RAD_RSLT_CD,1,Success,,2.156429
O,ORDER_RAD_RVSN_RSN,1,Success,,2.290277
O,ORDER_RAD_STUDY,2,Success,,3.686351
O,ORDER_REACTIVATION_HX,5,Success,,3.013773
O,ORDER_READ_ACK,2,Success,,2.338276
O,ORDER_REFLEX_COMPONENTS,2,Success,,2.314563
O,ORDER_REQUIRED_DOC,1,Success,,2.179357
O,ORDER_RES,21,Success,,9.481193
O,ORDER_RESULTING_METRICS,1,Success,,3.47271
O,ORDER_RESULTS,6,Success,,5.089699
O,ORDER_RES_2,9,Success,,9.78289
O,ORDER_RES_3,1,Success,,3.6056
O,ORDER_RES_APPTS,1,Success,,2.228422
O,ORDER_RES_AUDIT,2,Success,,3.490553
O,ORDER_RES_AUDIT_VALS,1,Success,,2.17939
O,ORDER_RES_BX_RPT,1,Success,,2.335369
O,ORDER_RES_COMMENT,3,Success,,2.455988
O,ORDER_RES_COMP_CMT,3,Success,,2.578947
O,ORDER_RES_FOLLOWUP,10,Success,,3.990878
O,ORDER_RES_LESION,2,Success,,2.141495
O,ORDER_RES_LESION_REC_ID,2,Success,,2.481727
O,ORDER_RES_LN_BX_TYPE,1,Success,,2.146554
O,ORDER_RES_ORDS,2,Success,,2.144041
O,ORDER_RES_OT,5,Success,,3.593288
O,ORDER_RES_PATH,1,Success,,3.142046
O,ORDER_RES_RELATED_ORDS,2,Success,,2.27524
O,ORDER_REVIEW,2,Success,,2.410278
O,ORDER_RPTD_SIG_DIFFS,1,Success,,2.589686
O,ORDER_RPTD_SIG_HX,5,Success,,8.353661
O,ORDER_RPTD_SIG_IND,2,Success,,2.805097
O,ORDER_RPTD_SIG_INSTR,1,Success,,2.168619
O,ORDER_RPTD_SIG_PRNRSN,1,Success,,2.039572
O,ORDER_RPTD_SIG_TEXT,1,Success,,2.087629
O,ORDER_RPTD_SIG_TODS,1,Success,,2.185254
O,ORDER_RXVER_NOADSN,2,Success,,2.189852
O,ORDER_RX_RPT_HX,2,Success,,2.281943
O,ORDER_SENSITIVITY,6,Success,,3.988952
O,ORDER_SESSION_COMMENTS,1,Success,,2.173459
O,ORDER_SHEET_DATA,3,Success,,3.255006
O,ORDER_SIGNED_MED,8,Success,,3.615561
O,ORDER_SIGNED_PROC,8,Success,,3.651782
O,ORDER_SMARTSECTION_DATA,1,Success,,2.202655
O,ORDER_SMARTSECTION_HNO,1,Success,,2.239971
O,ORDER_SMARTSECTION_TEXT,1,Success,,2.426617
O,ORDER_SMARTSET,6,Success,,2.636304
O,ORDER_SPECIMEN_ADDITIVES,1,Success,,2.448638
O,ORDER_SPECIMEN_CONDITION,1,Success,,2.10216
O,ORDER_STATUS,13,Success,,7.627757
O,ORDER_SUMMARY,1,Success,,2.181134
O,ORDER_SUPPLY,1,Success,,6.138607
O,ORDER_SUPPLY_DXM_1,1,Success,,2.162077
O,ORDER_SUPPLY_DXM_2,2,Success,,2.175117
O,ORDER_SUPPORTING_INFO,2,Success,,2.023184
O,ORDER_TAX_DUE_DETAILS,1,Success,,2.310684
O,ORDER_TPN_CALCINFO,1,Success,,6.386302
O,ORDER_VER_TPN_INFO,2,Success,,6.68896
O,ORD_ACKNOWLEDGE,2,Success,,2.871108
O,ORD_ADDL_COMMENTS,1,Success,,2.584289
O,ORD_ADDL_WISHES_DISPENSE,1,Success,,2.191474
O,ORD_ADDL_WISHES_MED,1,Success,,2.142472
O,ORD_ADJ_ATTEMPTS,3,Success,,2.443877
O,ORD_ADJ_END_DATE_ACTIONS,2,Success,,2.50506
O,ORD_APPROVED_BY,2,Success,,2.779511
O,ORD_ASGN_PROV_SPECIALTY,1,Success,,2.229158
O,ORD_ASMT_RMNDR_LTR,2,Success,,2.213056
O,ORD_ASSOC_WOUND,2,Success,,2.157218
O,ORD_AUD_ACC_NUMBER,1,Success,,2.080656
O,ORD_AUD_AD_HOC_RCPT_INFO,1,Success,,2.196795
O,ORD_AUD_APPT_INFO,1,Success,,2.505743
O,ORD_AUD_APPT_INFO_2,1,Success,,2.207949
O,ORD_AUD_APPT_INFO_3,1,Success,,2.204664
O,ORD_AUD_APPT_INFO_4,1,Success,,2.218767
O,ORD_AUD_APPT_INFO_5,1,Success,,2.172743
O,ORD_AUD_ASGN_PHYSICAN,1,Success,,2.203287
O,ORD_AUD_ASGN_POOLS,1,Success,,2.372059
O,ORD_AUD_ATTACHED_PROTCL,1,Success,,2.306318
O,ORD_AUD_BEGIN_PROC_ANS,1,Success,,2.196913
O,ORD_AUD_BILLING_MODS,1,Success,,2.189277
O,ORD_AUD_CHILD_ORDERS,1,Success,,2.083617
O,ORD_AUD_DEPR_RAD_FINDING,1,Success,,2.175963
O,ORD_AUD_DEPR_TECH_FINDING,1,Success,,2.226108
O,ORD_AUD_DESIGNATED_OWNERS,1,Success,,2.22674
O,ORD_AUD_END_PROC_ANS,1,Success,,2.255639
O,ORD_AUD_FOLLOW_UP_FND,2,Success,,2.373323
O,ORD_AUD_IL_SEC_ORDERS,2,Success,,2.508775
O,ORD_AUD_MAMMO_HORMONES,1,Success,,2.484009
O,ORD_AUD_MAMMO_HORMONES_2,1,Success,,2.271288
O,ORD_AUD_MAMMO_HORMONES_3,1,Success,,2.350679
O,ORD_AUD_MAM_PHYS_REASON,1,Success,,2.388271
O,ORD_AUD_PHYS_LEFT_ASMT,1,Success,,2.39624
O,ORD_AUD_PHYS_OVERALL_ASMT,1,Success,,2.331266
O,ORD_AUD_PHYS_RIGHT_ASMT,1,Success,,2.385547
O,ORD_AUD_PROTCL_ANSWERS,1,Success,,2.185939
O,ORD_AUD_PROTCL_OWNER,2,Success,,2.334249
O,ORD_AUD_QT_COMMENT,1,Success,,2.785708
O,ORD_AUD_QT_ELEMENT,1,Success,,3.444263
O,ORD_AUD_QT_STATUS,1,Success,,2.982256
O,ORD_AUD_RCPT_ROUTING_ADDR,1,Success,,2.458602
O,ORD_AUD_READING_INFO,1,Success,,2.363007
O,ORD_AUD_READING_INFO_2,1,Success,,2.153119
O,ORD_AUD_RECS,1,Success,,2.217217
O,ORD_AUD_RESPONSIBLE_PROV,1,Success,,2.697339
O,ORD_AUD_RESULT_ROUT_MTHD,1,Success,,2.280199
O,ORD_AUD_RESULT_ROUT_RCPT,1,Success,,2.264827
O,ORD_AUD_REVISED_INFO,1,Success,,2.20127
O,ORD_AUD_REVISED_INFO_2,1,Success,,2.239199
O,ORD_AUD_SIGNED_RADS,1,Success,,2.120354
O,ORD_BACK_CALC,1,Success,,6.434912
O,ORD_BLOOD_ADMIN,2,Success,,7.50511
O,ORD_BLOOD_SPEC_REQTS,1,Success,,2.295972
O,ORD_BX_COMPLCTNS,1,Success,,2.287564
O,ORD_CALC_IONS,1,Success,,7.338418
O,ORD_CC,5,Success,,2.996754
O,ORD_CLIN_IND,1,Success,,2.460197
O,ORD_COC_PROV,1,Success,,2.283727
O,ORD_CV_FINDING,2,Success,,4.709102
O,ORD_CV_F_TEXT,1,Success,,2.789244
O,ORD_CV_F_WALL_MOTN,1,Success,,2.666527
O,ORD_CV_INV_LOG,2,Success,,2.431302
O,ORD_DICOM_SCHED_PROC_STEP,4,Success,,2.486357
O,ORD_DOSING_PARAMS,1,Success,,3.718772
O,ORD_DOSING_PARAMS_2,1,Success,,2.153497
O,ORD_DTREE_NODE,2,Success,,2.346968
