Table_Name,Column_Count,Status,Error,Processing_Time
L,LCA_COMM_USERS,29,Success,,3.810729
L,LCA_PDF_DOC_INFO,3,Success,,1.293829
L,LCA_RECORD_STATUS,3,Success,,1.614087
L,LCI_ADDL_PROGRAMS,5,Success,,1.750021
L,LCI_CONTACT_DATA,27,Success,,3.928698
L,LCI_HEDIS_PLAN,6,Success,,2.252027
L,LCI_HEDIS_PLAN_BENEFITS,5,Success,,1.81325
L,LCI_HEDIS_PLAN_PROD_LINES,5,Success,,1.598309
L,LDA_DESCRIPTION_HISTORY,4,Success,,1.401327
L,LD_COMPLICATIONS,3,Success,,1.416177
L,LEARN_ASSESS_INFO,3,Success,,1.29478
L,LEFT_OVARY_FOLL_MEAS,8,Success,,1.705681
L,LENGTH_OF_STAY,6,Success,,1.560906
L,LESION_STENOSIS,7,Success,,1.829612
L,LETTER_EDIT_INFO,3,Success,,1.258942
L,LETTER_EXTERNAL_INFO,2,Success,,1.141629
L,LETTER_PRINT_AUDIT,6,Success,,1.522306
L,LETTER_PRINT_HISTORY,9,Success,,2.120697
L,LFG_INFO,3,Success,,1.237672
L,LHA_DB_MAIN,3,Success,,1.256625
L,LINES_DRAINS_LIST,3,Success,,1.328228
L,LINKED_IMAGES,3,Success,,1.301992
L,LINKED_MULT_ASGN,3,Success,,1.292962
L,LIP_AND_ORAL_CAVTY,67,Success,,10.058048
L,LIP_AND_ORAL_CAV_2,6,Success,,2.381952
L,LIT_ALLOWED_TREAT_CLASS,5,Success,,1.506487
L,LNC_DB_MAIN,3,Success,,1.327475
L,LNO_LAB_AUDIT_TRL,23,Success,,4.12553
L,LNO_LAB_MAIN,10,Success,,2.056095
L,LNO_LAB_PRT_Q_EVNT,9,Success,,1.833579
L,LNO_LAB_RECIP_INFO,48,Success,,6.439158
L,LNO_LAB_RESULTS,7,Success,,1.726672
L,LNO_LAB_SUSC_ISOLATES,4,Success,,1.405413
L,LNO_LAB_SUSC_TESTS,4,Success,,1.380765
L,LNO_NOADD_SINGLE,8,Success,,1.766835
L,LN_ADJ_AMT_PAID,4,Success,,1.495677
L,LN_ADJ_BUND_LN_NUM,4,Success,,1.446662
L,LN_ADJ_OTH_PYR_ID,4,Success,,1.384088
L,LN_ADJ_OTH_PYR_SEQ_CD,4,Success,,1.348946
L,LN_ADJ_PAT_DUE,4,Success,,1.550958
L,LN_ADJ_PMT_DT,4,Success,,1.441185
L,LN_ADJ_PROC_CD,4,Success,,1.46699
L,LN_ADJ_PROC_DESC,4,Success,,1.37041
L,LN_ADJ_PROC_MOD,4,Success,,1.4394
L,LN_ADJ_PROC_QUAL,4,Success,,1.371367
L,LN_ADJ_QTY,4,Success,,1.375935
L,LN_ADJ_REV_CD,4,Success,,1.369134
L,LN_AMB_COND_CD,4,Success,,1.442064
L,LN_AMB_YN_COND_CD,4,Success,,1.853496
L,LN_ASST_SEC_ID,4,Success,,1.401055
L,LN_ASST_SEC_PYR,4,Success,,1.405191
L,LN_ASST_SEC_QUAL,4,Success,,1.476691
L,LN_ATTACH_CD,4,Success,,1.423239
L,LN_ATTACH_DCN,4,Success,,1.373487
L,LN_ATTACH_TYP,4,Success,,1.360338
L,LN_AUTHORIZATION_TYPE,4,Success,,1.387186
L,LN_AUTH_AUT_FULL_REFERRAL,4,Success,,1.358812
L,LN_AUTH_NUM,4,Success,,1.415335
L,LN_AUTH_NUM_SOURCE,4,Success,,1.534625
L,LN_AUTH_OTH_PYR_ID,4,Success,,1.445462
L,LN_AUTH_REF_FULL_REFERRAL,4,Success,,1.400926
L,LN_AUTH_RFL_RECORD_SOURCE,4,Success,,1.480826
L,LN_AUTH_SOURCE_AUTH,4,Success,,1.349969
L,LN_AUTH_SOURCE_CLAIM_INFO,4,Success,,1.432333
L,LN_AUTH_SOURCE_HSP_ACCT,4,Success,,1.33806
L,LN_AUTH_SOURCE_REFERRAL,4,Success,,1.333998
L,LN_AUTH_SOURCE_TREAT_PLAN,4,Success,,1.388002
L,LN_CAS_CEV_ID,4,Success,,1.412631
L,LN_DOC_QUESN_NUM,4,Success,,1.37319
L,LN_DOC_QUESN_RESP,4,Success,,1.377233
L,LN_DOC_QUESN_TYP,4,Success,,1.486018
L,LN_FIXED_FORMAT_INFO,4,Success,,1.885628
L,LN_OPR_SID,4,Success,,1.458535
L,LN_OPR_SID_OTH_PYR,4,Success,,1.326615
L,LN_OPR_SIQ,4,Success,,1.37049
L,LN_ORD_CNCT_INFO,4,Success,,1.344625
L,LN_ORD_CNCT_QUAL,4,Success,,1.417678
L,LN_ORD_SEC_ID,4,Success,,1.408103
L,LN_ORD_SEC_PYR,4,Success,,1.424514
L,LN_ORD_SEC_QUAL,4,Success,,1.426181
L,LN_OTH_OPR_SID,4,Success,,1.340653
L,LN_OTH_OPR_SID_OP,4,Success,,1.39827
L,LN_OTH_OPR_SIQ,4,Success,,1.348033
L,LN_PCP_REF_SID,4,Success,,1.379138
L,LN_PCP_REF_SID_OP,4,Success,,1.330457
L,LN_PCP_REF_SIQ,4,Success,,1.355089
L,LN_PREDETERMINATION_IDENT,4,Success,,1.374461
L,LN_PREDETERMIN_OP_IDENT,4,Success,,1.323979
L,LN_PURCH_SEC_ID,4,Success,,1.383317
L,LN_PURCH_SEC_PYR,4,Success,,1.449844
L,LN_PURCH_SEC_QUAL,4,Success,,1.414297
L,LN_REF_SID,4,Success,,1.417574
L,LN_REF_SID_OTH_PYR,4,Success,,1.351389
L,LN_REF_SIQ,4,Success,,1.404158
L,LN_REND_SEC_ID,4,Success,,1.40898
L,LN_REND_SEC_PYR,4,Success,,1.3765
L,LN_REND_SEC_QUAL,4,Success,,1.548557
L,LN_REPRICING_NOTE_TPO,4,Success,,1.364657
L,LN_RFL_NUM,4,Success,,1.383388
L,LN_RFL_OTH_PYR_ID,4,Success,,1.372611
L,LN_SUP_SEC_ID,4,Success,,1.374715
L,LN_SUP_SEC_PYR,4,Success,,1.420243
L,LN_SUP_SEC_QUAL,4,Success,,1.364111
L,LN_SVC_FAC_SEC_ID,4,Success,,1.383264
L,LN_SVC_FAC_SEC_PYR,4,Success,,1.3875
L,LN_SVC_FAC_SEC_QUAL,4,Success,,1.361855
L,LN_TEST_DT,4,Success,,1.439568
L,LN_TEST_DT_QUAL,4,Success,,1.659763
L,LN_TEST_RESULT,4,Success,,1.399709
L,LN_TEST_RESULT_CD,4,Success,,1.376644
L,LN_TEST_RESULT_QUAL,4,Success,,1.388526
L,LN_TOOTH,4,Success,,1.355441
L,LN_TOOTH_SURFACE,4,Success,,1.388868
L,LOADED_EXTERNAL_CVG_DATA,8,Success,,1.947001
L,LOADED_EXT_CVG_HX_VALS,4,Success,,1.397041
L,LOA_UPDATES,8,Success,,1.758676
L,LOCALE,3,Success,,1.313353
L,LOC_PRIOR_STAY,4,Success,,1.419654
L,LOC_RESIDUAL_TUMOR,3,Success,,1.376606
L,LOG_CLAVIEN_SCORE,5,Success,,1.792031
L,LOG_NOCNTNEED_DOC_METHOD,3,Success,,1.537684
L,LOG_SPEC_EQP,3,Success,,1.314056
L,LOG_SPEC_EQP_TXT,3,Success,,1.260579
L,LOG_SPEC_FACE_MON,3,Success,,1.25769
L,LOG_SPEC_IMP,3,Success,,1.281258
L,LOG_SPEC_IMP_TXT,3,Success,,1.258264
L,LOG_SPEC_INST,3,Success,,1.282078
L,LOG_SPEC_INST_TXT,3,Success,,1.275278
L,LOG_SPEC_LASER,3,Success,,1.282981
L,LOG_SPEC_POS,3,Success,,1.291324
L,LOG_SPEC_POS_TXT,3,Success,,1.279011
L,LOG_SPEC_ROOM,3,Success,,1.248921
L,LOG_SPEC_ROOM_TXT,3,Success,,1.244103
L,LOG_SPEC_SPLY,3,Success,,1.301774
L,LOG_SPEC_SPLY_TXT,3,Success,,1.300225
L,LOG_SPEC_TBL,3,Success,,1.249201
L,LOG_SPEC_TBL_TXT,3,Success,,1.725127
L,LOW_INCOME_SUBSIDY,4,Success,,1.669025
L,LOW_INCOME_SUBSIDY_HX,5,Success,,1.757096
L,LPI_WEBLINKS,4,Success,,1.362154
L,LPL_RELATED_PROBS,5,Success,,1.551441
L,LPL_VISIT_NOTES,3,Success,,1.298641
L,LTC_ADJUD_INFO,5,Success,,1.521991
L,LTC_ADJUD_ORD_DATREAL,5,Success,,1.477618
L,LUNG_RESECTION,52,Success,,10.509383
L,LYMPH_ND_SAMPLING,3,Success,,1.542392
L,LYMPH_NODES,3,Success,,1.468453
L,LYMPH_NODES_2,3,Success,,1.404654
L,LYM_ND_SAMP_PERF,3,Success,,1.489799
L,LYM_VASC_INVASION,3,Success,,1.395149
L,LYM_VASC_INV_PRSNT,3,Success,,1.305899
L,LYM_VAS_INVASION_2,3,Success,,1.372649
M,MACRO_EXT_ADJ_SOFT,3,Success,,1.510349
M,MACRO_EXT_TUMOR,3,Success,,1.857033
M,MACRO_TUMOR_DEEP,3,Success,,1.719923
M,MACRO_TUMOR_SUPER,3,Success,,1.279578
M,MAJOR_SALIV_GLANDS,53,Success,,11.093284
M,MALE_INFERTILITY_FACTORS,3,Success,,1.428966
M,MALGNT_MIXED_GERM,3,Success,,1.375676
M,MAMMO_HORMONES,7,Success,,1.748833
M,MAMMO_RESPONSIBLE_PHYS,6,Success,,1.79807
M,MARGINS,3,Success,,1.679093
M,MARGINS_2,3,Success,,1.652431
M,MARG_INV_IN_SITU,3,Success,,1.294902
M,MAR_ADDL_INFO,17,Success,,11.419582
M,MAR_ADMIN_ALERT,4,Success,,1.330366
M,MAR_ADMIN_ALT_EDIT,4,Success,,1.420411
M,MAR_ADMIN_EDITD,51,Success,,14.34454
M,MAR_ADMIN_INFO,67,Success,,15.896198
M,MAR_COSIGN_INST,4,Success,,1.331129
M,MAR_COSIGN_USER,5,Success,,1.405943
M,MAR_COS_REQ_USER,5,Success,,1.461039
M,MAR_DOSE_PARAM_AMOUNT,4,Success,,1.376836
M,MAR_DOSE_PARAM_TIME,4,Success,,1.440626
M,MAR_DOSE_PARAM_TYPE,4,Success,,1.555285
M,MAR_DOSE_PARAM_UNIT,4,Success,,9.673494
M,MAR_EDIT_COSN_INST,4,Success,,1.385344
M,MAR_EDIT_COSN_USR,5,Success,,1.499126
M,MAR_EDIT_DOSE_PARAM_AMT,4,Success,,1.368604
M,MAR_EDIT_DOSE_PARAM_TIME,4,Success,,1.468535
M,MAR_EDIT_DOSE_PARAM_TYPE,4,Success,,1.646686
M,MAR_EDIT_DOSE_PARAM_UNIT,4,Success,,10.0473
M,MAR_EDT_CS_REQ_USR,5,Success,,1.433541
M,MAR_FSD_LINK,4,Success,,1.326102
M,MAR_HOLD_ADMIN_HX,4,Success,,1.370912
M,MASS_ARCHTCTL_DIST,3,Success,,1.386955
M,MASS_DENSITY,3,Success,,1.36912
M,MASS_DEPTH,3,Success,,1.373188
M,MASS_LOCATION,3,Success,,1.460314
M,MASS_MARGIN,3,Success,,1.32278
M,MASS_SHAPE,3,Success,,1.373671
M,MA_PREMIUM_LIS,6,Success,,1.61215
M,MA_PREMIUM_OVERRIDE,6,Success,,1.869043
M,MCARE_MCAID_DUAL_ELIGIB,5,Success,,1.595647
M,MCARE_PREMIUM_PMT_OPT,4,Success,,1.906391
M,MCS_DEVICES_EXPLANTED,3,Success,,1.680956
M,MC_CLAIM_PRICER,6,Success,,2.363108
M,MC_CVG_ELIG_VERIFICATION,7,Success,,1.635189
M,MC_MEMBER_TASKS,10,Success,,2.034538
M,MC_NOTIFICATIONS,9,Success,,1.845366
M,MC_NOTIF_INFO,2,Success,,1.185868
M,MC_PRICER_CVG_OUT,6,Success,,1.83234
M,MC_PRICER_DRG,4,Success,,1.463206
M,MC_PRICER_FEE_SCHED_ADJ,5,Success,,1.824429
M,MC_PRICER_HIPPS,2,Success,,1.16778
M,MC_PRICER_IOCE,9,Success,,3.032301
M,MC_PRICER_IOCE_EDITS,4,Success,,3.016967
M,MC_PRICER_LCD_INFO,5,Success,,1.562733
M,MC_PRICER_METADATA,8,Success,,3.050313
M,MC_PRICER_MSG_INPUT,6,Success,,1.6529
M,MC_PRICER_MSG_OUTPUT,6,Success,,1.608118
M,MC_PRICER_REMARK_CODE,3,Success,,1.309289
M,MC_PRICER_REMIT,4,Success,,1.341531
M,MC_PRICER_SUMMARY,12,Success,,2.437934
M,MDL_HISTORY,4,Success,,1.428186
M,MDL_MD_PRBLM_LIST,15,Success,,2.834263
M,MDL_RLNOTE_RW_INFO,4,Success,,1.384506
M,MDS_ADMIN_COMP,7,Success,,1.655461
M,MDS_RECS,41,Success,,9.455332
M,MEDICAL_COND_INFO,3,Success,,1.44329
M,MEDICAL_HX,5,Success,,1.426834
M,MEDICAL_HX_COMMENTS,4,Success,,1.340895
M,MEDICAL_READINESS_HX,12,Success,,2.325743
M,MEDICARE_DAYS,6,Success,,1.523243
M,MEDICATION_COST_ESTIMATES,3,Success,,1.271889
M,MEDICATION_LOT,2,Success,,1.165097
M,MEDICATION_NOTES,7,Success,,1.636929
M,MEDS_REV_HX,7,Success,,1.725202
M,MEDS_REV_HX_LIST,6,Success,,1.619168
M,MEDS_REV_LAST_LIST,4,Success,,1.676047
M,MED_ADMIN_INSTRUCTIONS,4,Success,,1.351097
M,MED_ADMIN_RESPONSIBILITY,11,Success,,2.192018
M,MED_AUTH_DETAILS,8,Success,,10.027816
M,MED_AUTH_DET_NOTE,4,Success,,1.434918
M,MED_CVG_ALERTS,6,Success,,1.847412
M,MED_CVG_ALERTS_DETAILS,7,Success,,1.711384
M,MED_CVG_ALERTS_TEXT,6,Success,,1.623751
M,MED_CVG_ALTERNATIVES,6,Success,,1.913162
M,MED_CVG_DETAILS,23,Success,,11.71592
M,MED_CVG_DX_VALUE,6,Success,,1.645123
M,MED_CVG_ESTIMATE_VALS,18,Success,,11.203366
M,MED_CVG_INFO,15,Success,,2.451014
M,MED_CVG_RESPONSE_RSLT,15,Success,,2.831662
M,MED_CVG_RESP_RSLT_DETAIL,5,Success,,1.742027
M,MED_CVG_STATUS_DETAILS,6,Success,,1.83799
M,MED_CVG_USERACTION,11,Success,,2.224903
M,MED_DAY_TAKE,5,Success,,1.429675
M,MED_DAY_TAKE_FREE_TEXT,5,Success,,1.51244
M,MED_DISCONTINUE_NOTE,5,Success,,1.484351
M,MED_DISPENSE,53,Success,,16.276547
M,MED_DISPENSE_BARCODE,6,Success,,1.632567
M,MED_DISPENSE_COMMENT,6,Success,,1.558413
M,MED_DISPENSE_DX,6,Success,,1.638002
M,MED_DISPENSE_PRN,6,Success,,1.961668
M,MED_DISPENSE_SIG,6,Success,,1.661855
M,MED_DISP_QUERY,4,Success,,1.343146
M,MED_INFORMANTS,3,Success,,1.329962
M,MED_INTERACTION,3,Success,,1.298989
M,MED_PAUSE_LOG,13,Success,,2.576841
M,MED_PA_CLOSE_RSNS,5,Success,,1.434233
M,MED_PA_DETAILS,33,Success,,4.287834
M,MED_PA_NOTE_FROM_PAYER,4,Success,,1.45734
M,MED_PA_NOTE_TO_PAYER,4,Success,,1.342879
M,MED_PA_QUEST_SET_DESC,4,Success,,1.358522
M,MED_PA_STATUS_NOTES,4,Success,,1.584491
M,MED_PEND_APRV_STAT,6,Success,,2.080063
M,MED_REC_DOSE_COPIED_FROM,4,Success,,1.405517
M,MED_RULES_INFO,3,Success,,1.256902
M,MED_THERAPY_PROBLEM,13,Success,,3.197399
M,MED_THERAPY_PROB_DX,4,Success,,1.379267
M,MED_THERAPY_PROB_INFO,14,Success,,3.079736
M,MED_THERAPY_PROB_MED,5,Success,,1.441853
M,MED_THERAPY_PROB_PROBLEM,17,Success,,3.140183
M,MED_THERAPY_PROB_RECOMMND,7,Success,,2.288076
M,MELANOMA_OF_SKIN,53,Success,,10.320291
M,MEMBER_CRM_LINKS,4,Success,,1.505814
M,MEMBER_CUSTODIAL_COM_NUM,4,Success,,1.350025
M,MEMBER_CUSTODIAL_COM_TYPE,4,Success,,1.552214
M,MEMBER_ENCTR_LINKS,4,Success,,1.332513
M,MEMBER_INFO,3,Success,,1.266628
M,MEMBER_LANGUAGES,4,Success,,1.485815
M,MEMBER_LANGUAGE_FLUENCY,4,Success,,1.418239
M,MEMBER_LANG_DESCRIPTION,4,Success,,1.658042
M,MEMBER_NOTES,4,Success,,1.367877
M,MEMBER_PAT_LINKS,4,Success,,1.348514
M,MEMBER_PAYMENTS,13,Success,,2.356646
M,MEMBER_RESP_PERSON,18,Success,,2.802311
M,MEMBER_USAGE_HIST,10,Success,,2.032059
M,MEM_CUST_ATTR,11,Success,,2.053289
M,MEM_LIST_DETAIL_REPL,11,Success,,2.105574
M,MEM_LIST_REPL,20,Success,,2.946464
M,MEM_LIST_RIDERS_REPL,4,Success,,1.331157
M,MERCHANDISE_ORDERS,3,Success,,1.563609
M,MERCHANDISE_ORDER_INFO,9,Success,,1.885717
M,MERCHANDISE_ORD_SALE_INFO,24,Success,,4.880797
M,MERGED_PROTOCOLS,6,Success,,1.633908
M,METASTASIS,3,Success,,1.456471
M,METASTASIS_2,3,Success,,1.387082
M,METHOD_INFO,3,Success,,1.244377
M,MGRP,3,Success,,1.279992
M,MICROCALCIFICATION,3,Success,,1.360748
M,MICRO_INSTABILITY,3,Success,,1.305843
M,MICRO_TM_XT_PSL,3,Success,,1.34066
M,MICRO_TM_XT_SMNVL,3,Success,,1.36391
M,MICRO_TM_XT_UL,3,Success,,1.302421
M,MICRO_TUMOR_EXT,3,Success,,2.715386
M,MILITARY_UNIT_INFO,3,Success,,1.227444
M,MLSIG_LEVEL_1,10,Success,,2.101888
M,MLSIG_LEVEL_2,25,Success,,11.721612
M,MLSIG_PAT_TEMPLT_LEVEL_1,9,Success,,2.362114
M,MLSIG_PAT_TEMPLT_LEVEL_2,10,Success,,10.535031
M,MLS_OVERRIDE_DAYS_HX,4,Success,,1.511408
M,MLS_OVERRIDE_REL_TIME_HX,4,Success,,1.346774
M,MLS_OVERRIDE_TIMES_HX,4,Success,,1.339179
M,MLS_OVERRIDE_TIME_HX,10,Success,,1.944119
M,MNEM_DB_MAIN,3,Success,,1.261824
M,MODALITY_DATA,26,Success,,3.514766
M,MODALITY_RECORD_DESC,4,Success,,1.685664
M,MODEL_FEATURES,8,Success,,1.783924
M,MODIFYING_GRP,6,Success,,1.55743
M,MOST_RECENT_CEV_ID,6,Success,,1.686423
M,MPI_CSHX,14,Success,,2.52572
M,MPI_CSID_NUM,8,Success,,1.825984
M,MPI_HX,13,Success,,2.304584
M,MPI_ID,7,Success,,1.668119
M,MPI_LPL_ID,5,Success,,1.571637
M,MPI_LPL_ID_HX,6,Success,,1.593096
M,MPM_ATTRIB_DEPT,8,Success,,1.944481
M,MPM_ATTRIB_MSR_GRPS,3,Success,,1.503002
M,MPM_ATTRIB_PROV,6,Success,,1.950331
M,MPM_ATTRIB_REGISTRY,5,Success,,1.691591
M,MPPS_EXPOSED_AREA,3,Success,,1.303006
M,MPPS_EXPO_DOSE_SEQ,23,Success,,3.496545
M,MPPS_FILT_MTL_RM,4,Success,,1.856035
M,MPPS_NONSEQ_DATA,9,Success,,1.868546
M,MRG_INV_INVAS_CARC,3,Success,,1.388118
M,MRG_IVLV_TMR,3,Success,,1.367596
M,MRG_IVLV_TMR_2,3,Success,,1.369642
M,MRG_POSITIVE_DCIS,3,Success,,1.350728
M,MRG_POS_INV_CARC,3,Success,,1.421622
M,MSG_ROUTING_PAT_ENC,5,Success,,1.451649
M,MSG_TXT,3,Success,,1.244681
M,MSP_COB_STATUS,4,Success,,1.446951
M,MSP_CVGTP_B4MED,4,Success,,1.461549
M,MSP_CVGTP_LACKING,4,Success,,1.475573
M,MULT_DISC_DX,3,Success,,1.261389
M,MYC_APPT_QNR_DATA,9,Success,,1.918363
M,MYC_CONVO,7,Success,,3.511016
M,MYC_CONVO_ABT_ACCOUNTS,4,Success,,1.565266
M,MYC_CONVO_ABT_CLAIMS,3,Success,,1.374998
M,MYC_CONVO_ABT_COVERAGES,3,Success,,1.297974
M,MYC_CONVO_ABT_CUST_SVC,4,Success,,1.482381
M,MYC_CONVO_ABT_ESTIMATES,3,Success,,1.30388
M,MYC_CONVO_ABT_FIN_ASST,3,Success,,1.263769
M,MYC_CONVO_ABT_MEDICATIONS,3,Success,,1.326034
M,MYC_CONVO_ABT_MED_ADVICE,4,Success,,1.34049
M,MYC_CONVO_ABT_PAT_ENC,3,Success,,1.24664
M,MYC_CONVO_ABT_REFERRALS,5,Success,,1.416202
M,MYC_CONVO_ABT_RSLT_ORDERS,3,Success,,1.404568
M,MYC_CONVO_ABT_RX_ORDER,3,Success,,1.259954
M,MYC_CONVO_AUDIENCE,7,Success,,1.654549
M,MYC_CONVO_ENCS,3,Success,,1.297499
M,MYC_CONVO_EXPORT_AUDIT,5,Success,,1.508929
M,MYC_CONVO_FUTURE_MSGS,4,Success,,1.351204
M,MYC_CONVO_MSGS,4,Success,,1.437986
M,MYC_CONVO_USERS,5,Success,,1.431984
M,MYC_CONVO_VIEWERS,3,Success,,1.249991
M,MYC_DISPLAY_FB_QUESTION,6,Success,,1.585401
M,MYC_FEEDBACK_QNR_DATA,9,Success,,2.405389
M,MYC_LAST_VIEWED_BY,3,Success,,1.480286
M,MYC_LETTER_RELEASE,6,Success,,1.583578
M,MYC_LQL_SCORE_HDR,4,Success,,1.332678
M,MYC_LQL_SCORE_RNG,7,Success,,1.709333
M,MYC_MESG,56,Success,,6.856108
M,MYC_MESG_ADL_QTNS,10,Success,,2.162735
M,MYC_MESG_ALC_DPW,5,Success,,1.584077
M,MYC_MESG_ALC_QTNS,10,Success,,2.04001
M,MYC_MESG_ATTACH,3,Success,,1.480267
M,MYC_MESG_CHILD,3,Success,,1.253689
M,MYC_MESG_CNCL_RSN,3,Success,,1.257544
M,MYC_MESG_DRG_QTNS,11,Success,,2.095849
M,MYC_MESG_DRG_TYPES,4,Success,,1.457214
M,MYC_MESG_FM_TOPIC,11,Success,,2.064704
M,MYC_MESG_MED_QTNS,8,Success,,1.848303
M,MYC_MESG_ORD_ITEMS,4,Success,,1.852107
M,MYC_MESG_QUESR,4,Success,,1.5026
M,MYC_MESG_QUESR_ANS,3,Success,,1.311846
M,MYC_MESG_QUESR_SRC,5,Success,,1.675858
M,MYC_MESG_RCP_STAFF,4,Success,,1.597608
M,MYC_MESG_RECIPIENTS_OUT,6,Success,,2.503974
M,MYC_MESG_RTF_TEXT,3,Success,,1.458724
M,MYC_MESG_SEX_BCP,4,Success,,1.586191
M,MYC_MESG_SEX_PRTNR,4,Success,,1.678817
M,MYC_MESG_SEX_QTNS,10,Success,,2.22189
M,MYC_MESG_SUBQ_TYPE,3,Success,,2.366329
M,MYC_MESG_SURG_QTNS,8,Success,,2.356289
M,MYC_MESG_TASK,8,Success,,1.881657
M,MYC_MESG_TOB_QTNS,23,Success,,3.450619
M,MYC_MESG_TOB_TYPES,4,Success,,1.619949
M,MYC_MESG_TOPC_DATA,6,Success,,2.118959
M,MYC_MESG_TRANS_INF,4,Success,,1.472867
M,MYC_MESG_VIEWERS,5,Success,,1.555138
M,MYC_PATIENT,3,Success,,1.346618
M,MYC_PATIENT_2,4,Success,,1.487255
M,MYC_PAT_NTE_AUD,6,Success,,1.603023
M,MYC_PLAN_SELF_SIGNUP_STAT,6,Success,,1.746397
M,MYC_USER_VIEWED_ALERT,6,Success,,1.522867
M,MYC_WMG_AUDIT,6,Success,,1.702805
M,MYELD_MYELODYSPLS,3,Success,,1.30625
N,NAMES,11,Success,,2.014713
N,NAMES_STATIC,9,Success,,1.831058
N,NARR_STAFF_LIST,19,Success,,2.814549
N,NASAL_CAV_AND_PARA,68,Success,,13.033987
N,NATIONALITY,3,Success,,1.279924
N,NATIVE_VISCERA_RESECT,3,Success,,1.354224
N,NAV_ACTORD_AUD_TRL,8,Success,,3.47641
N,NCDR_AFIBV2_DEMOGRAPHICS,4,Success,,1.910266
N,NCDR_EPDIV3_DEMOGRAPHICS,4,Success,,1.918512
N,NCDR_EPDIV3_FELLOWS_TRAIN,4,Success,,1.331666
N,NCDR_EPDIV3_LAB_VISITS,8,Success,,1.848333
N,NEPHROLOGY_COMORB_COND,3,Success,,1.951909
N,NEPHROLOGY_INFO,22,Success,,3.741528
N,NEPH_MODALITY_EPISODE,3,Success,,1.478592
N,NEPH_TREATMENT_DAYS,3,Success,,1.417598
N,NEPH_TREATMENT_HISTORY,9,Success,,1.980793
N,NEPH_TREATMENT_HX_AUDIT,10,Success,,2.148275
N,NESTED_FORM_COMPONENT,2,Success,,1.160707
N,NESTED_FORM_COMPONENT_VER,4,Success,,1.421121
N,NEUROBLASTOMA,34,Success,,7.584626
N,NEUROFIBROMA,3,Success,,1.395937
N,NEW_CP_PAT_NOTIF_LOG,6,Success,,1.564204
N,NHSN_CLIP_ABSTNS,39,Success,,5.765343
N,NHSN_DEFINITION,2,Success,,1.216946
N,NHSN_PEDVAE_SPEC_CLIN_EVT,3,Success,,1.574986
N,NHSN_PROC_ABSTNS,35,Success,,5.969348
N,NON_HODGKIN_LYMPH,29,Success,,4.806883
N,NON_PATH_FIND,3,Success,,1.299628
N,NON_PATH_HORM_PR,3,Success,,1.31317
N,NOTES_ACCT,7,Success,,1.730414
N,NOTES_HISTORY_LOG,8,Success,,1.82313
N,NOTES_LAB,2,Success,,1.842217
N,NOTES_LINK_ORD_TXN,3,Success,,1.269332
N,NOTES_MC_NMM,7,Success,,1.758492
N,NOTES_PROC_ORDERS,4,Success,,1.356081
N,NOTES_PROC_PRE_DX,4,Success,,1.32928
N,NOTES_PROC_PROCS,4,Success,,1.363264
N,NOTES_PROC_PST_DX,4,Success,,1.331598
N,NOTES_TRANS_AUTH,14,Success,,2.281357
N,NOTES_TRANS_IB,2,Success,,1.255019
N,NOTE_AMBIENT_SECTIONS,4,Success,,1.356237
N,NOTE_ATTACHED_IMG,3,Success,,1.249797
N,NOTE_CONTENT_INFO,5,Success,,1.417748
N,NOTE_COPY_TRACKING,4,Success,,1.38324
N,NOTE_DENT_PROCS,3,Success,,1.513364
N,NOTE_EDIT_TRAIL,4,Success,,1.349355
N,NOTE_ENC_INFO,71,Success,,8.845807
N,NOTE_ENC_INFO_2,14,Success,,2.462313
N,NOTE_ENC_SUMMARY,4,Success,,1.356117
N,NOTE_EXT_REL_ORD,6,Success,,1.537199
N,NOTE_EXT_REL_PREDX,5,Success,,1.486956
N,NOTE_EXT_REL_PROB,6,Success,,1.534532
N,NOTE_EXT_REL_PROC,6,Success,,1.642655
N,NOTE_EXT_REL_PSTDX,5,Success,,1.487304
N,NOTE_EXT_SIGNERS,7,Success,,1.856232
N,NOTE_EXT_WRN_TYP,5,Success,,1.466013
N,NOTE_FREE_TEXT,3,Success,,1.39547
N,NOTE_RESEARCH_LINK,4,Success,,1.332175
N,NOTE_RESEARCH_LINK_HX,7,Success,,1.888738
N,NOTE_SMARTBLOCK_ATTR,6,Success,,1.497756
N,NOTE_SMARTSECTION_IDS,4,Success,,1.385388
N,NPRGNC_REST_PP,3,Success,,1.351107
N,NPRGNC_REST_PP_2,3,Success,,1.358116
N,NPRGNC_REST_PRST,3,Success,,1.302881
N,NPRGNC_RT_PRST_2,3,Success,,1.324732
N,NP_REL_ORDER_INFO,6,Success,,1.541919
N,NRC_RESP_CLASS,3,Success,,1.413726
N,NSQIP_ADDL_ANES_TYPES,3,Success,,1.391822
N,NSQIP_CDIFF_NEGATIVE_TEST,3,Success,,1.510254
N,NSQIP_CDIFF_POSITIVE_TEST,3,Success,,1.438686
N,NSQIP_CONCUR_PROCS,4,Success,,1.411113
N,NSQIP_CONTACT_METHODS,3,Success,,1.392371
N,NSQIP_DISCHG_COMMENTS,3,Success,,1.740187
N,NSQIP_ER_COMMENTS,3,Success,,1.260415
N,NSQIP_FIRST_REOP_CPT,5,Success,,1.520284
